,code,name,unit,frequency,first_value,last_value,source
0,2275,"Despesas do Tesouro Nacional (Fluxos) - Custeio, investimento e restos a pagar",u.m.c. (milhões),M,1986-01-31,2014-12-01 00:00:00,MF-STN
0,2276,Despesas do Tesouro Nacional (Fluxos) - Total,u.m.c. (milhões),M,1986-01-31,2014-12-01 00:00:00,MF-STN
0,2277,Previdência social (Fluxos) - Receitas - Total,u.m.c. (mil),M,1996-01-31,2014-12-01 00:00:00,MPS
0,2278,Previdência social (Fluxos) - Receitas - Arrecadação,u.m.c. (mil),M,1996-01-31,2014-12-01 00:00:00,MPS
0,2279,Previdência social (Fluxos) - Receitas - Outras,u.m.c. (mil),M,1991-01-31,2014-12-01 00:00:00,MPS
0,2280,Previdência social (Fluxos) - Receitas - Antecipação do Tesouro Nacional,u.m.c. (mil),M,1998-10-31,2014-12-01 00:00:00,MPS
0,2281,Previdência social (Fluxos) - Receitas - Transferências da União,u.m.c. (mil),M,1991-01-31,2014-12-01 00:00:00,MPS
0,2282,Previdência social (Fluxos) - Despesas - Total,u.m.c. (mil),M,1996-01-31,2014-12-01 00:00:00,MPS
0,2283,Previdência social (Fluxos) - Despesas - Benefícios previdenciários,u.m.c. (mil),M,1996-01-31,2014-12-01 00:00:00,MPS
0,2284,Previdência social (Fluxos) - Despesas - Benefícios não previdenciários,u.m.c. (mil),M,1997-01-31,2014-12-01 00:00:00,MPS
0,2285,Previdência social (Fluxos) - Despesas - Outras,u.m.c. (mil),M,1991-01-31,2014-12-01 00:00:00,MPS
0,2286,Previdência social (Fluxos) - Despesas - Transferências a terceiros,u.m.c. (mil),M,1991-01-31,2014-12-01 00:00:00,MPS
0,2287,Previdência social - Saldo operacional,u.m.c. (mil),M,1991-01-31,2014-12-01 00:00:00,MPS
0,2288,Previdência social - Saldo previdenciário,u.m.c. (mil),M,1996-01-31,2014-12-01 00:00:00,MPS
0,2289,Receita dos estados (Fluxos) - Arrecadação de ICMS - Total Nacional,u.m.c. (mil),M,1992-01-31,2019-07-01 00:00:00,MF-Cotepe
0,2290,Receita dos estados e municípios (Fluxos) - Arrecadação de ICMS - Região Norte,u.m.c. (mil),M,1992-01-31,2019-07-01 00:00:00,MF-Cotepe
0,2291,Receita dos estados e municípios (Fluxos) - Arrecadação de ICMS - Região Nordeste,u.m.c. (mil),M,1992-01-31,2019-07-01 00:00:00,MF-Cotepe
0,2292,Receita dos estados e municípios (Fluxos) - Arrecadação de ICMS - Região Sudeste,u.m.c. (mil),M,1992-01-31,2019-07-01 00:00:00,MF-Cotepe
0,2293,Receita dos estados e municípios (Fluxos) - Arrecadação de ICMS - Região Sul,u.m.c. (mil),M,1992-01-31,2019-07-01 00:00:00,MF-Cotepe
0,2294,Receita dos estados e municípios (Fluxos) - Arrecadação de ICMS - Região Centro-Oeste,u.m.c. (mil),M,1992-01-31,2019-07-01 00:00:00,MF-Cotepe
0,2295,Receita dos estados e municípios (Fluxos) - Transferências da União - Total,u.m.c. (mil),M,1991-01-31,2019-08-01 00:00:00,MF-STN
0,2296,Receita dos estados e municípios (Fluxos) - Transferências da União - Região Norte,u.m.c. (mil),M,1991-01-31,2019-08-01 00:00:00,MF-STN
0,2297,Receita dos estados e municípios (Fluxos) - Transferências da União - Região Nordeste,u.m.c. (mil),M,1991-01-31,2019-08-01 00:00:00,MF-STN
0,2298,Receita dos estados e municípios (Fluxos) - Transferências da União - Região Sudeste,u.m.c. (mil),M,1991-01-31,2019-08-01 00:00:00,MF-STN
0,2299,Receita dos estados e municípios (Fluxos) - Transferências da União - Região Sul,u.m.c. (mil),M,1991-01-31,2019-08-01 00:00:00,MF-STN
0,2300,Receita dos estados e municípios (Fluxos) - Transferências da União - Região Centro-Oeste,u.m.c. (mil),M,1991-01-31,2019-08-01 00:00:00,MF-STN
0,2301,Transações correntes (saldo) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2302,Balança comercial (saldo) - anual,US$ (milhões),A,1940-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2303,Exportação de bens (fob),US$ (milhões),A,1940-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2304,Importação de bens (fob),US$ (milhões),A,1940-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2305,Serviços (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2306,Transportes (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2307,Transportes - Total (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2308,Transportes - Fretes (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2309,Transportes - Outros (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2310,Transportes - Total (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2311,Transportes - Fretes (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2312,Transportes - Outros (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2313,Viagens internacionais (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2314,Viagens internacionais - Total (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2315,"Viagens internacionais - Fins educacionais, culturais ou esportivos (receita) - anual",US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2316,Viagens internacionais - Funcionários de governo (receita) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2317,Viagens internacionais - Negócios (receita) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2318,Viagens internacionais - Por motivos de saúde (receita) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2319,Viagens internacionais - Turismo (receita) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2320,Viagens internacionais - Cartões de crédito (receita) - anual,US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2321,Viagens internacionais - Total (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2322,"Viagens internacionais - Fins educacionais, culturais ou esportivos (despesa) - anual",US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2323,Viagens internacionais - Funcionários de governo (despesa) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2324,Viagens internacionais - Negócios (despesa) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2325,Viagens internacionais - Por motivos de saúde (despesa) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2326,Viagens internacionais - Turismo (despesa) - anual,US$ (milhões),A,1995-01-01,2014-12-31 00:00:00,BCB-DSTAT
0,2327,Viagens internacionais - Cartões de crédito (despesa) - anual,US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2328,Seguros (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2329,Seguros (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2330,Seguros (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2331,Serviços governamentais (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2332,Serviços governamentais (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2333,Serviços governamentais (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2334,Serviços financeiros (líquido) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2335,Serviços financeiros (receita) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2336,Serviços financeiros (despesa) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2337,Computação e informação (líquido) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2338,Computação e informação (receita) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2339,Computação e informação (despesa) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2340,Royalties e licenças (líquido) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2341,Royalties e licenças (receita) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2342,Royalties e licenças (despesa) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2343,Aluguel de equipamentos (líquido) - anual,US$ (milhões),A,1966-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2344,Aluguel de equipamentos (receita) - anual,US$ (milhões),A,1966-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2345,Aluguel de equipamentos (despesa) - anual,US$ (milhões),A,1966-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2346,Serviços de comunicações (líquido) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2347,Serviços de comunicações (receita) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2348,Serviços de comunicações (despesa) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2349,Serviços de construção (líquido) - anual,US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2350,Serviços de construção (receita) - anual,US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2351,Serviços de construção (despesa) - anual,US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2352,Serviços relativos ao comércio (líquido) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2353,Serviços relativos ao comércio (receita) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2354,Serviços relativos ao comércio (despesa) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2355,"Serviços empresariais, profissionais e técnicos (líquido) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2356,"Serviços empresariais, profissionais e técnicos - Total (receita) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2357,"Serviços empresariais, profissionais e técnicos - Encomendas postais (receita) - anual",US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2358,"Serviços empresariais, profissionais e técnicos - Honorário de profissional liberal (receita) - anual",US$ (milhões),A,1992-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2359,"Serviços empresariais, profissionais e técnicos - Instal/manut escritórios, administrativos e aluguel imóveis (receita) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2360,"Serviços empresariais, profissionais e técnicos - Participação em feiras e exposições (receita) - anual",US$ (milhões),A,1989-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2361,"Serviços empresariais, profissionais e técnicos - Passe de atleta profissional (receita) - anual",US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2362,"Serviços empresariais, profissionais e técnicos - Publicidade (receita) - anual",US$ (milhões),A,1953-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2363,"Serviços empresariais, profissionais e técnicos - Serviços de arquitetura, engenharia e outros técnicos (receita) - anual",US$ (milhões),A,1967-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2364,"Serviços empresariais, profissionais e técnicos - Serviços implantação/instalação de projeto técnico-econômico (receita) - anual",US$ (milhões),A,1995-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2365,"Serviços empresariais, profissionaise técnicos - Total (despesa) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2366,"Serviços empresariais, profissionais e técnicos - Aquisição de medicamentos no exterior (despesa) - anual",US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2367,"Serviços empresariais, profissionais e técnicos - Encomendas postais (despesa) - anual",US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2368,"Serviços empresariais, profissionais e técnicos - Honorário de profissional liberal (despesa) - anual",US$ (milhões),A,1992-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2369,"Serviços empresariais, profissionais e técnicos - Instal/manut escritórios, administrativos e aluguel imóveis (despesa) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2370,"Serviços empresariais, profissionais e técnicos - Participação em feiras e exposições (despesa) - anual",US$ (milhões),A,1989-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2371,"Serviços empresariais, profissionais e técnicos - Passe de atleta profissional (despesa) - anual",US$ (milhões),A,1992-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2372,"Serviços empresariais, profissionais e técnicos - Publicidade (despesa) - anual",US$ (milhões),A,1953-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2373,"Serviços empresariais, profissionais e técnicos - Serviços de arquitetura, engenharia e outros técnicos (despesa) - anual",US$ (milhões),A,1967-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2374,"Serviços empresariais, profissionais e técnicos - Serviços implantação/instalação de projeto técnico-econômico (despesa) - anual",US$ (milhões),A,1995-12-31,2013-12-31 00:00:00,BCB-DSTAT
0,2375,"Serviços pessoais, culturais e recreação (líquido) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2376,"Serviços pessoais, culturais e recreação - Total (receita) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2377,"Serviços pessoais, culturais e recreação - Audiovisual (receita) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2378,"Serviços pessoais, culturais e recreação - Eventos cultural e esportivo (receita) - anual",US$ (milhões),A,1962-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2379,"Serviços pessoais, culturais e recreação - Total (despesa) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2380,"Serviços pessoais, culturais e recreação - Audiovisual (despesa) - anual",US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2381,"Serviços pessoais, culturais e recreação - Eventos cultural e esportivo (despesa) - anual",US$ (milhões),A,1962-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2382,Serviços diversos (líquido) - anual,US$ (milhões),A,1947-12-31,1952-12-31 00:00:00,BCB-DSTAT
0,2383,Serviços diversos (receita) - anual,US$ (milhões),A,1947-12-31,1952-12-31 00:00:00,BCB-DSTAT
0,2384,Serviços diversos (despesa) - anual,US$ (milhões),A,1947-12-31,1952-12-31 00:00:00,BCB-DSTAT
0,2385,Rendas - Total (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2386,Rendas - Salário e ordenado (líquido) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2387,Rendas - Salário e ordenado (receita) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2388,Rendas - Salário e ordenado (despesa) - anual,US$ (milhões),A,1953-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2389,Rendas - Lucros e dividendos (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2390,Rendas - Lucros e dividendos - Exclusive lucros reinvestidos - Total (receita),US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2391,Rendas - Lucros e dividendos - Investimento direto (receita) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2392,Rendas - Lucros e dividendos - Investimento em carteira (receita) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2393,Rendas - Lucros e dividendos - Lucros reinvestidos no exterior (receita) - anual,US$ (milhões),A,1947-12-31,-,BCB-DSTAT
0,2394,Rendas - Lucros e dividendos - Exclusive lucros reinvestidos - Total (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2395,Rendas - Lucros e dividendos - Investimento direto (despesa) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2396,Rendas - Lucros e dividendos - Investimento em carteira (despesa) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2397,Rendas - Lucros reinvestidos no Brasil (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2398,Rendas - Juros (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2399,Rendas - Juros - Total (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2400,Rendas - Juros empréstimo intercompanhia - Investimento direto (receita) - anual,US$ (milhões),A,1982-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2401,Rendas - Juros títulos de renda fixa - Investimento em carteira (receita) - anual,US$ (milhões),A,1982-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2402,Rendas - Juros outros investimentos (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2403,Rendas - Juros - Total (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2404,Rendas - Juros refinanciados outros investimentos (despesa) - anual,US$ (milhões),A,1983-12-31,1994-12-31 00:00:00,BCB-DSTAT
0,2405,Rendas - Juros atrasados outros investimentos (despesa) - anual,US$ (milhões),A,1983-12-31,1994-12-31 00:00:00,BCB-DSTAT
0,2406,Rendas - Juros pagos - Total (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2407,Rendas - Juros pagos empréstimo intercompanhia - Investimento direto (despesa) - anual,US$ (milhões),A,1982-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2408,Rendas - Juros pagos títulos de renda fixa - Investimento em carteira (despesa) - anual,US$ (milhões),A,1982-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2409,Rendas - Juros pagos outros investimentos (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2410,Transferências unilaterais correntes (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2411,Transferências unilaterais correntes (receita) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2412,Transferências unilaterais correntes (despesa) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2413,Conta de capital (líquido) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2414,Transferências unilaterais de capital (líquido) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2415,Transferências unilaterais de capital (receita) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2416,Transferências unilaterais de capital (despesa) - anual,US$ (milhões),A,1979-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2417,Bens não financeiros não produzidos (líquido) - anual,US$ (milhões),A,2000-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2418,Bens não financeiros não produzidos - Cessão de marcas e patentes (receita) - anual,US$ (milhões),A,2000-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2419,Bens não financeiros não produzidos - Cessão de marcas e patentes (despesa) - anual,US$ (milhões),A,2000-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2420,Conta financeira (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2421,Investimento direto total (líquido) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2422,Investimento brasileiro direto - IBD (líquido) - anual,US$ (milhões),A,1968-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2423,IBD - Participação no capital (aplicação) - anual,US$ (milhões),A,1968-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2424,IBD - Participação no capital (regresso) - anual,US$ (milhões),A,1968-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2425,IBD - Participação no capital - Reinvestimento (aplicação) - anual,US$ (milhões),A,1947-12-31,2014-12-31 00:00:00,BCB-DSTAT
0,2426,IBD - Empréstimos intercompanhia de matriz no Brasil à filial no exterior (desembolso) - anual,US$ (milhões),A,1999-12-31,2014-12-31 00:00:00,BCB-DSTAT
